2018-06-03 04-PM,7715.73
2018-06-03 03-PM,7720.305
2018-06-03 02-PM,7717.94
2018-06-03 01-PM,7720.335
2018-06-03 12-PM,7715.78
2018-06-03 11-AM,7708.13
2018-06-03 10-AM,7721.28
2018-06-03 09-AM,7731.53
2018-06-03 08-AM,7719.665
2018-06-03 07-AM,7715.805
2018-06-03 06-AM,7681.62
2018-06-03 05-AM,7645.965
2018-06-03 04-AM,7645.975
2018-06-03 03-AM,7640.54
2018-06-03 02-AM,7635.255
2018-06-03 01-AM,7642.205
2018-06-03 12-AM,7642.71
2018-06-02 11-PM,7633.205
2018-06-02 10-PM,7633.375
2018-06-02 09-PM,7625.885
2018-06-02 08-PM,7638.215
2018-06-02 07-PM,7656.21
2018-06-02 06-PM,7642.63
2018-06-02 05-PM,7630.22
2018-06-02 04-PM,7622.1
2018-06-02 03-PM,7628.62
2018-06-02 02-PM,7635.975
2018-06-02 01-PM,7632.86
2018-06-02 12-PM,7636.995
2018-06-02 11-AM,7647.995
2018-06-02 10-AM,7654.99
2018-06-02 09-AM,7652.545
2018-06-02 08-AM,7645.05
2018-06-02 07-AM,7644.97
2018-06-02 06-AM,7582.475
2018-06-02 05-AM,7497.585
2018-06-02 04-AM,7481.41
2018-06-02 03-AM,7484.835
2018-06-02 02-AM,7488.38
2018-06-02 01-AM,7479.245
2018-06-02 12-AM,7491.53
2018-06-01 11-PM,7509.255
2018-06-01 10-PM,7468.12
2018-06-01 09-PM,7432.23
2018-06-01 08-PM,7435.855
2018-06-01 07-PM,7418.645
2018-06-01 06-PM,7411.47
2018-06-01 05-PM,7432.025
2018-06-01 04-PM,7438.73
2018-06-01 03-PM,7431.68
2018-06-01 02-PM,7420
2018-06-01 01-PM,7407.27
2018-06-01 12-PM,7375.28
2018-06-01 11-AM,7448.51
2018-06-01 10-AM,7542.01
2018-06-01 09-AM,7560.48
2018-06-01 08-AM,7574.495
2018-06-01 07-AM,7555.025
2018-06-01 06-AM,7516.995
2018-06-01 05-AM,7487.495
2018-06-01 04-AM,7487.99
2018-06-01 03-AM,7489.99
2018-06-01 02-AM,7487.4
2018-06-01 01-AM,7494.275
2018-06-01 12-AM,7493.875
2018-05-31 11-PM,7467.495
2018-05-31 10-PM,7502.5
2018-05-31 09-PM,7547.51
2018-05-31 08-PM,7540.005
2018-05-31 07-PM,7545.025
2018-05-31 06-PM,7560.05
2018-05-31 05-PM,7556.29
2018-05-31 04-PM,7547.25
2018-05-31 03-PM,7545.985
2018-05-31 02-PM,7537.84
2018-05-31 01-PM,7539.935
2018-05-31 12-PM,7541.44
2018-05-31 11-AM,7539.34
2018-05-31 10-AM,7536.945
2018-05-31 09-AM,7536.22
2018-05-31 08-AM,7550.27
2018-05-31 07-AM,7567.275
2018-05-31 06-AM,7534.335
2018-05-31 05-AM,7492.665
2018-05-31 04-AM,7427.015
2018-05-31 03-AM,7356.23
2018-05-31 02-AM,7348.65
2018-05-31 01-AM,7356.955
2018-05-31 12-AM,7372.13
2018-05-30 11-PM,7361.16
2018-05-30 10-PM,7335.525
2018-05-30 09-PM,7334.345
2018-05-30 08-PM,7324.42
2018-05-30 07-PM,7299.82
2018-05-30 06-PM,7302.875
2018-05-30 05-PM,7307.2
2018-05-30 04-PM,7314.675
2018-05-30 03-PM,7358.685
2018-05-30 02-PM,7445.91
2018-05-30 01-PM,7513.655
2018-05-30 12-PM,7512.615
2018-05-30 11-AM,7498.665
2018-05-30 10-AM,7491.915
2018-05-30 09-AM,7479.445
2018-05-30 08-AM,7477.035
2018-05-30 07-AM,7471.95
2018-05-30 06-AM,7477.45
2018-05-30 05-AM,7492.005
2018-05-30 04-AM,7491.435
2018-05-30 03-AM,7493.86
2018-05-30 02-AM,7505.305
2018-05-30 01-AM,7501.745
2018-05-30 12-AM,7473.37
2018-05-29 11-PM,7441.605
2018-05-29 10-PM,7459.105
2018-05-29 09-PM,7496.96
2018-05-29 08-PM,7481.955
2018-05-29 07-PM,7456.495
2018-05-29 06-PM,7480.545
2018-05-29 05-PM,7471.54
2018-05-29 04-PM,7427.495
2018-05-29 03-PM,7420
2018-05-29 02-PM,7434.5
2018-05-29 01-PM,7431.945
2018-05-29 12-PM,7402.095
2018-05-29 11-AM,7286.395
2018-05-29 10-AM,7151.685
2018-05-29 09-AM,7124.335
2018-05-29 08-AM,7134.395
2018-05-29 07-AM,7120.8
2018-05-29 06-AM,7099.25
2018-05-29 05-AM,7110.95
2018-05-29 04-AM,7117.53
2018-05-29 03-AM,7111.33
2018-05-29 02-AM,7112.55
2018-05-29 01-AM,7121.25
2018-05-29 12-AM,7116.47
2018-05-28 11-PM,7123.97
2018-05-28 10-PM,7149.28
2018-05-28 09-PM,7182.89
2018-05-28 08-PM,7216.76
2018-05-28 07-PM,7213.975
2018-05-28 06-PM,7214.475
2018-05-28 05-PM,7217.22
2018-05-28 04-PM,7217.565
2018-05-28 03-PM,7237.015
2018-05-28 02-PM,7256.89
2018-05-28 01-PM,7277.675
2018-05-28 12-PM,7253.805
2018-05-28 11-AM,7228.185
2018-05-28 10-AM,7228.68
2018-05-28 09-AM,7227.415
2018-05-28 08-AM,7235.29
2018-05-28 07-AM,7229.325
2018-05-28 06-AM,7209.39
2018-05-28 05-AM,7264.505
2018-05-28 04-AM,7361.075
2018-05-28 03-AM,7379.7
2018-05-28 02-AM,7367.32
2018-05-28 01-AM,7361.035
2018-05-28 12-AM,7351.73
2018-05-27 11-PM,7343.315
2018-05-27 10-PM,7332.495
2018-05-27 09-PM,7315.92
2018-05-27 08-PM,7301.495
2018-05-27 07-PM,7292.19
2018-05-27 06-PM,7320.365
2018-05-27 05-PM,7349.73
2018-05-27 04-PM,7342.07
2018-05-27 03-PM,7338.025
2018-05-27 02-PM,7320.435
2018-05-27 01-PM,7302.475
2018-05-27 12-PM,7319.05
2018-05-27 11-AM,7329.215
2018-05-27 10-AM,7318.7
2018-05-27 09-AM,7305.51
2018-05-27 08-AM,7307.775
2018-05-27 07-AM,7303.44
2018-05-27 06-AM,7281.61
2018-05-27 05-AM,7291.135
2018-05-27 04-AM,7302.31
2018-05-27 03-AM,7299.32
2018-05-27 02-AM,7288.34
2018-05-27 01-AM,7266.245
2018-05-27 12-AM,7297.53
2018-05-26 11-PM,7327.46
2018-05-26 10-PM,7390.49
2018-05-26 09-PM,7495.755
2018-05-26 08-PM,7528.78
2018-05-26 07-PM,7539.375
2018-05-26 06-PM,7548.085
2018-05-26 05-PM,7533.74
2018-05-26 04-PM,7528.075
2018-05-26 03-PM,7527.24
2018-05-26 02-PM,7526.72
2018-05-26 01-PM,7528.285
2018-05-26 12-PM,7525.34
2018-05-26 11-AM,7536.815
2018-05-26 10-AM,7544.205
2018-05-26 09-AM,7541.43
2018-05-26 08-AM,7544.425
2018-05-26 07-AM,7484.995
